Property Type,Address,Region,Rent,Total Rent,Area,Rooms,Bathrooms,Garage,Furnished
Casa,Rua Pirina,Pechincha,4100,4169,450,6,5,0.0,0
Apartamento,Rua Monsenhor Magaldi,Jardim Guanabara,3876,5476,195,4,5,0.0,0
Apartamento,Rua Joseph Bloch,Copacabana,6830,8085,80,3,2,0.0,1
Apartamento,Rua Rodolfo Dantas,Copacabana,7500,9407,140,4,2,1.0,1
Apartamento,Rua dos Jacarandás da Península,Barra da Tijuca,9000,11640,127,3,4,0.0,1
Apartamento,Rua Igarapé-açu,Jacarepaguá,3750,4371,45,2,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,5850,6831,75,2,1,0.0,0
Apartamento,Rua Ituverava,Freguesia de Jacarepaguá,5500,6691,77,3,3,1.0,0
Casa,Rua Cardoso de Melo,Oswaldo Cruz,2400,2678,100,3,1,1.0,0
Apartamento,Av. Lúcio Costa,Barra da Tijuca,5005,9069,53,1,1,1.0,1
Casa em condomínio,Rua Vivalde Brandão Couto,Itanhangá,8530,10860,403,3,2,0.0,1
Apartamento,Avenida Rio Branco,Centro,1190,3215,72,1,2,0.0,0
Apartamento,Rua Amaral,Andaraí,5690,7271,88,2,2,1.0,0
Apartamento,Rua Figueiredo de Magalhães,Copacabana,5074,6503,95,3,3,0.0,1
Apartamento,Avenida Treze de Maio,Centro,3750,4499,35,1,1,0.0,1
Apartamento,Avenida Ernani Cardoso,Cascadura,3064,3817,130,2,1,1.0,1
Apartamento,Rua Mapendi,Taquara,3950,4545,75,2,2,1.0,1
Apartamento,Rua Francisco Medeiros,Higienópolis,3375,3907,87,3,1,0.0,0
Studio e kitnet,Avenida Professor Plínio Bastos,Olaria,1400,1455,60,1,1,0.0,0
Casa,Rua Itua,Jardim Guanabara,7500,8730,565,6,3,0.0,0
Studio e kitnet,Avenida Treze de Maio,Centro,2800,3159,75,1,1,0.0,0
Apartamento,Rua Visconde de Pirajá,Ipanema,7250,10670,90,3,3,0.0,0
Apartamento,Avenida Vice Presidente José Alencar,Jacarepaguá,6000,8138,98,3,3,0.0,1
Casa,Rua Doutor Bulhões,Engenho de Dentro,4600,4918,269,3,3,0.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,2880,4246,40,1,1,0.0,1
Apartamento,Avenida Ator José Wilker,Barra da Tijuca,6700,8781,102,3,3,0.0,1
Apartamento,Rua Barão de Ipanema,Copacabana,4800,6934,80,2,1,0.0,1
Apartamento,Rua Barata Ribeiro,Copacabana,5070,6618,79,3,1,0.0,0
Casa em condomínio,Rua Jorge Figueiredo,Anil,8160,9138,340,3,4,0.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,5440,7885,110,3,2,0.0,0
Apartamento,Avenida Atlântica,Copacabana,4500,6253,88,2,2,0.0,0
Casa,Estrada do Pau-ferro,Freguesia de Jacarepaguá,12000,12740,250,4,3,0.0,0
Studio e kitnet,Avenida Professor Plínio Bastos,Olaria,1400,1455,60,0,1,0.0,0
Apartamento,Rua Nicarágua,Penha,2320,3125,40,1,1,0.0,0
Apartamento,Rua Nicarágua,Penha,2160,2988,40,1,1,0.0,0
Apartamento,Rua Vítor Meireles,Riachuelo,7000,7772,55,1,1,1.0,0
Apartamento,Rua Nicarágua,Penha,2400,3231,49,1,1,0.0,0
Casa,Rua José Bonifácio,Todos Os Santos,4500,4842,217,3,2,0.0,0
Casa,Estrada do Cafundá,Tanque,6200,7380,80,3,4,0.0,0
Studio e kitnet,Avenida Salvador Allende,Recreio dos Bandeirantes,3700,5343,36,1,1,1.0,0
Casa em condomínio,Rua Soldado Geraldo de Sousa,Freguesia de Jacarepaguá,4600,5082,268,2,1,0.0,0
Apartamento,Rua Álvaro Alvim,Centro,1700,3208,48,1,1,0.0,0
Casa,Rua Pirina,Pechincha,6010,6538,350,4,3,0.0,0
Apartamento,Rua Visconde de Pirajá,Ipanema,7200,9459,90,3,1,0.0,0
Apartamento,Rua Domingos Ferreira,Copacabana,4875,7564,49,1,1,0.0,1
Apartamento,Rua Barão da Torre,Ipanema,9200,11590,90,3,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,4875,5494,80,2,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,6500,6867,98,2,1,1.0,1
Casa,Rua Aquidabã,Méier,7800,8188,170,4,3,1.0,0
Apartamento,Rua Benjamin Constant,Glória,7200,9068,270,3,3,1.0,1
Casa,Estrada da Soca,Taquara,3568,3970,60,1,1,0.0,0
Apartamento,Rua República do Peru,Copacabana,7500,11320,290,4,1,1.0,0
Apartamento,Rua Teles,Campinho,3040,3242,260,1,1,1.0,0
Apartamento,Rua Mendes Tavares,Vila Isabel,6375,7069,135,2,1,1.0,0
Casa,Rua García Píres,Quintino Bocaiúva,4460,4692,200,3,2,0.0,0
Casa,Rua Maxwell,Andaraí,6000,6461,200,3,1,0.0,0
Casa,Rua Ati,Tanque,10000,10980,500,3,3,0.0,0
Apartamento,Rua Lima Drumond,Váz Lobo,1000,1078,49,2,1,1.0,0
Apartamento,Rua Lima Drumond,Váz Lobo,1000,1078,48,2,1,1.0,0
Apartamento,Rua Pelotas,Engenho Novo,800,1239,45,2,1,0.0,0
Studio e kitnet,Rua Tiboim,Braz de Pina,550,597,18,1,1,0.0,0
Casa em condomínio,Rua da Capela,Piedade,951,1121,69,2,1,0.0,0
Casa,Rua Mário Mota,Bento Ribeiro,575,599,25,1,1,0.0,0
Studio e kitnet,Rua Itamataré,Curicica,500,969,25,1,1,0.0,0
Casa em condomínio,Rua Bom Pastor,Tijuca,3300,4448,315,4,4,0.0,0
Casa,Rua Ana Quintão,Piedade,500,548,30,1,1,0.0,0
Apartamento,Rua Maria José,Madureira,660,776,12,1,1,0.0,0
Casa em condomínio,Rua General Belegarde,Engenho Novo,2300,2638,270,5,4,0.0,0
Apartamento,Rua Engenho do Mato,Tomás Coelho,900,983,60,2,1,0.0,0
Apartamento,Rua Cari Levi,Jardim América,1200,1282,89,3,2,0.0,0
Apartamento,Avenida Paulo de Frontin,Rio Comprido,2900,3444,130,4,2,0.0,0
Casa,Rua Frederico Lima,Madureira,1610,1728,200,2,3,0.0,0
Casa,Rua Comandante Mário Lahmeyer,Colégio,1200,1252,90,2,2,0.0,0
Apartamento,Rua Marechal Castelo Branco,Inhaúma,1062,1153,30,2,2,0.0,0
Casa,Rua Ana Silva,Pechincha,2900,3274,100,3,3,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,2340,4139,72,2,1,0.0,0
Apartamento,Rua Itaguá,Jacarepaguá,1400,2145,62,3,2,1.0,0
Casa em condomínio,Rua Eugênio Madalena,Jacarepaguá,4000,5243,239,6,4,0.0,0
Apartamento,Rua Francisco Otaviano,Copacabana,2500,3982,50,2,1,1.0,1
Studio e kitnet,Rua Maria José,Madureira,660,770,12,1,1,0.0,0
Apartamento,Rua Benjamin Constant,Glória,2290,3156,45,1,2,0.0,1
Apartamento,Rua Gilda de Abreu,Catumbi,1300,1710,46,2,1,1.0,0
Apartamento,Rua Ferreira de Andrade,Cachambi,2000,2609,60,2,2,1.0,1
Apartamento,Rua Alice Tibiriçá,Vila da Penha,2500,3213,56,2,2,1.0,1
Apartamento,Rua do Catete,Catete,3000,3712,60,1,1,0.0,1
Apartamento,Rua Francisco Sá,Copacabana,2479,3457,40,1,1,0.0,1
Studio e kitnet,Rua Marquês de Pombal,Centro,2400,2943,30,0,1,0.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,1700,3317,72,1,1,0.0,1
Studio e kitnet,Rua Costa Bastos,Santa Teresa,2100,2866,28,1,1,0.0,0
Apartamento,Rua Eneida de Morais,Jardim Carioca,2200,3018,107,3,3,1.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,7700,9829,125,3,2,1.0,1
Casa em condomínio,Rua General Severiano,Botafogo,3867,4328,260,3,2,0.0,0
Apartamento,Rua Tenente Araquém Batista,Penha,1500,1643,80,2,1,1.0,0
Apartamento,Rua Cordovil,Cordovil,1500,1954,54,3,1,1.0,0
Casa,Rua Antônio Rego,Olaria,2750,2924,60,2,2,0.0,0
Apartamento,Rua Campos Sales,Tijuca,6000,7683,125,4,2,1.0,0
Casa,Estrada do Guerenguê,Taquara,3000,3128,230,1,1,0.0,0
Casa em condomínio,Estrada da Barra da Tijuca,Itanhangá,3500,3749,200,3,4,1.0,0
Casa,Rua Américo Vespúcio,Engenheiro Leal,1000,1042,56,2,1,0.0,0
Casa,Rua Bráulio Muniz,Abolição,1780,1906,80,2,2,1.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,6000,7828,65,1,1,1.0,1
Casa,Rua Sirici,Marechal Hermes,750,782,39,1,1,0.0,0
Studio e kitnet,Rua Souza Freitas,Pilares,760,789,45,1,1,1.0,0
Casa em condomínio,Avenida Lúcio Costa,Barra da Tijuca,3997,5001,80,1,1,0.0,1
Casa,Rua Divino Salvador,Piedade,1300,1420,50,2,1,0.0,0
Apartamento,Rua Desembargador Burle,Humaitá,8000,10440,242,3,3,0.0,1
Apartamento,Rua Siqueira Campos,Copacabana,2300,3277,40,1,1,0.0,1
Apartamento,Rua Debussy,Jardim América,640,1004,55,2,1,1.0,0
Apartamento,Rua Tancredo Neves,Taquara,730,758,50,1,1,0.0,0
Casa,Rua Iranduba,Cordovil,1300,1355,50,2,1,0.0,0
Apartamento,Rua Ana Cristina Cesar,Freguesia (jacarepaguá),1200,1693,50,2,1,1.0,0
Apartamento,Avenida Carlos Peixoto,Botafogo,6800,9310,90,3,3,1.0,1
Apartamento,Rua Oliveira,Méier,2000,3072,80,2,2,1.0,0
Apartamento,Rua Ferreira Pontes,Andaraí,1574,2446,70,2,1,1.0,0
Apartamento,Rua Vítor Meireles,Riachuelo,1497,2013,70,1,1,1.0,0
Casa,Rua Araguari,Ramos,1300,1322,60,2,1,0.0,0
Casa,Rua Heráclito Graça,Lins de Vasconcelos,1050,1737,80,2,1,1.0,0
Apartamento,Avenida João Ribeiro,Tomás Coelho,947,1334,70,2,1,1.0,0
Apartamento,Rua Pereira Nunes,Tijuca,2815,4233,100,3,2,1.0,1
Apartamento,Rua Carijós,Méier,1900,2622,75,2,2,1.0,0
Apartamento,Avenida Meriti,Vila Kosmos,1800,2519,93,3,2,1.0,0
Apartamento,Rua Carolina Santos,Lins de Vasconcelos,1200,1902,54,2,1,1.0,0
Apartamento,Rua São Miguel,Tijuca,1980,2813,86,3,1,1.0,0
Apartamento,Rua Lima Drumond,Váz Lobo,1050,1441,72,2,1,1.0,0
Apartamento,Rua Dias da Cruz,Méier,1664,2380,65,1,1,1.0,0
Apartamento,Rua Nestor Curió,Água Santa,1300,1408,70,1,1,0.0,0
Apartamento,Rua Coronel Vercessi,Anil,1365,2158,60,2,1,1.0,0
Casa,Rua Ibiapina,Olaria,1755,2130,99,3,2,0.0,0
Apartamento,Estrada da Água Grande,Irajá,1070,1461,75,2,1,0.0,0
Apartamento,Rua Raul Barroso,Engenho Novo,2450,2595,150,2,1,0.0,0
Apartamento,Avenida Geremário Dantas,Pechincha,900,935,50,1,2,1.0,0
Casa em condomínio,Rua Sousa Barros,Engenho Novo,980,1022,38,1,1,0.0,0
Studio e kitnet,Rua Ministro Viveiros de Castro,Copacabana,2300,2780,35,1,1,0.0,1
Casa em condomínio,Rua Dona Claudina,Méier,3000,3497,110,2,2,0.0,0
Apartamento,Avenida Ator José Wilker,Jacarepaguá,3200,5269,79,2,2,1.0,0
Casa em condomínio,Beco Henedina,Oswaldo Cruz,1080,1146,79,2,1,1.0,0
Casa,Rua Oito de Setembro,Cachambi,850,887,35,1,1,0.0,0
Casa,Rua Canal Rio Faleiro,Inhaúma,900,939,45,1,1,0.0,0
Studio e kitnet,Rua Franco Vaz,Quintino Bocaiuva,660,686,38,1,1,0.0,0
Casa,Rua Divino Salvador,Piedade,900,939,50,1,1,0.0,0
Apartamento,Rua Alcina,Madureira,950,1437,96,3,1,0.0,0
Apartamento,Rua Dois de Fevereiro,Encantado,1615,2506,65,2,2,1.0,0
Apartamento,Rua Cabo Geraldo Calderaro,Freguesia de Jacarepaguá,2400,3152,55,2,1,1.0,1
Casa em condomínio,Rua General Silveira Sobrinho,Vila da Penha,1275,1440,60,1,2,0.0,0
Apartamento,Rua Maença,Pechincha,2678,3709,140,3,3,1.0,0
Apartamento,Rua Diomedes Trota,Ramos,1300,2037,80,2,1,1.0,1
Apartamento,Rua Amoroso Costa,Tijuca,2000,2617,80,3,2,0.0,0
Apartamento,Rua Barão de Mesquita,Andaraí,1880,1953,58,2,1,1.0,0
Apartamento,Estrada dos Bandeirantes,Curicica,3700,4563,69,3,2,1.0,0
Apartamento,Rua São Francisco Xavier,Maracanã,2750,4290,82,2,2,1.0,0
Apartamento,Estrada do Rio Grande,Taquara,1000,1967,39,1,1,1.0,0
Apartamento,Rua Assunção,Botafogo,10000,13030,130,3,4,1.0,0
Apartamento,Rua Eulina Ribeiro,Engenho de Dentro,1200,1857,70,3,1,1.0,0
Apartamento,Rua Jacina,Vaz Lobo,1200,1452,49,2,1,0.0,0
Apartamento,Rua Teixeira de Carvalho,Abolição,1500,1904,80,2,3,1.0,0
Apartamento,Av. Salvador Allende,Jacarepaguá,6000,7097,50,1,1,1.0,1
Apartamento,Rua Monsenhor Manuel Gomes,São Cristóvão,3500,4236,56,2,2,1.0,0
Apartamento,Rua Professor Gabizo,Maracanã,4750,6452,99,3,2,1.0,0
Casa,Rua Herculândia,Curicica,2800,2847,100,3,3,1.0,0
Casa em condomínio,Rua Edgar Brasil,Pechincha,4650,5251,161,3,3,0.0,0
Casa,Rua Lima Barreto,Quintino Bocaiuva,1050,1095,45,1,1,0.0,0
Apartamento,Estrada do Galeão,Jardim Guanabara,1500,2067,45,2,1,1.0,0
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),1700,2152,50,2,1,1.0,0
Apartamento,Estrada do Capenha,Pechincha,1300,2103,63,2,1,1.0,0
Apartamento,Rua Paul Muller,Penha,1050,1141,90,1,1,1.0,0
Apartamento,Rua Guanabara,Madureira,1275,1604,70,2,1,1.0,0
Apartamento,Rua Pascal,Irajá,1360,1763,48,2,1,0.0,0
Apartamento,"R. Engenheiro Lafayette Stockler, 13 - Vila da Penha",Vila da Penha,1260,1849,60,2,1,1.0,0
Apartamento,Rua Paranapanema,Ramos,950,1537,55,2,1,0.0,0
Apartamento,Rua Franz Liszt,Jardim America,1530,1839,60,2,1,0.0,0
Apartamento,Rua Delfina Enes,Penha Circular,900,935,50,2,1,0.0,0
Apartamento,Rua Bernardino de Campos,Piedade,850,1123,51,2,1,0.0,0
Apartamento,Rua Ápia,Vila da Penha,1200,1747,51,2,1,0.0,0
Apartamento,Estrada da Uruçanga,Jacarepaguá,1800,2351,58,2,1,1.0,0
Apartamento,Estrada Coronel Pedro Corrêa,Jacarepaguá,2000,2526,44,1,1,1.0,0
Apartamento,Estrada do Outeiro Santo,Taquara,2400,2836,120,3,4,0.0,0
Apartamento,Rua Francisco de Paula,Jacarepaguá,3800,4922,77,3,2,1.0,1
Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,1400,2524,70,2,1,1.0,1
Apartamento,Rua Alice,Laranjeiras,4600,5379,55,2,1,0.0,1
Apartamento,Rua Paranapanema,Olaria,894,1564,68,2,1,1.0,0
Apartamento,Rua Ipiranga,Laranjeiras,3390,4986,83,3,1,1.0,0
Studio e kitnet,Rua André Pinto,Ramos,950,987,50,1,1,0.0,0
Studio e kitnet,Rua Andre Pinto,Ramos,950,987,50,1,1,0.0,0
Apartamento,Avenida Gastão Senges,Barra da Tijuca,10250,13850,240,3,4,0.0,0
Apartamento,Rua Baltazar Lisboa,Vila Isabel,4000,4879,107,2,2,1.0,0
Casa em condomínio,Avenida Geremário Dantas,Jacarepaguá,5430,6306,200,3,3,0.0,0
Studio e kitnet,Rua São Marcelo,Jacarepaguá,850,953,35,1,1,0.0,0
Apartamento,Rua Ana Teles,Campinho,1020,1410,50,2,1,1.0,0
Apartamento,Rua Cordovil,Cordovil,790,1062,30,1,1,0.0,0
Apartamento,Rua Antônio João,Cordovil,1350,2140,92,2,1,1.0,0
Apartamento,Rua Teodoro da Silva,Vila Isabel,1360,2533,72,2,1,1.0,0
Studio e kitnet,Rua Barata Ribeiro,Copacabana,5000,5666,25,1,1,0.0,1
Apartamento,Rua Figueiredo de Magalhães,Copacabana,2700,3668,38,1,1,0.0,0
Apartamento,Rua Doutor Leal,Engenho de Dentro,1530,2599,200,3,3,1.0,0
Apartamento,Rua Miguel Rangel,Cascadura,830,1048,65,2,1,0.0,0
Apartamento,Rua Almirante Calheiros da Graça,Todos Os Santos,2100,2827,79,3,3,0.0,0
Apartamento,Rua Ronald de Carvalho,Copacabana,3800,4981,90,2,2,1.0,0
Casa em condomínio,Rua Namur,Vila Valqueire,2150,2376,155,3,2,0.0,0
Apartamento,Travessa Felício,Cascadura,850,1198,80,3,1,0.0,0
Apartamento,Rua Mariz E Barros,Maracanã,2400,3804,118,3,2,0.0,0
Casa,Rua Luís Zancheta,Riachuelo,2700,2865,140,4,3,1.0,0
Casa em condomínio,Travessa José Higino,Tijuca,1940,2323,46,1,1,1.0,0
Apartamento,Rua General Glicério,Laranjeiras,5300,6952,132,2,2,1.0,0
Apartamento,Rua Aiera,Vila Kosmos,2160,2630,135,3,2,0.0,0
Apartamento,Rua Dias Ferreira,Leblon,5690,7879,125,3,2,1.0,0
Apartamento,Rua Babaçu,Jardim Guanabara,4990,6218,123,4,3,0.0,0
Apartamento,Avenida Dom Hélder Câmara,Benfica,2074,2206,49,2,1,0.0,0
Apartamento,Avenida Brás de Pina,Vila da Penha,950,1567,70,2,2,0.0,0
Apartamento,Rua Vinte E Quatro de Maio,Engenho Novo,3040,3731,47,2,1,1.0,0
Casa em condomínio,Rua São Severino,Taquara,7000,7178,150,3,3,0.0,0
Apartamento,Rua Marquês Valença,Tijuca,3000,5286,165,3,3,1.0,0
Apartamento,Rua Antônio Arthur Braga,Barra da Tijuca,7500,10460,156,3,2,0.0,0
Apartamento,Rua Figueiredo de Magalhães,Copacabana,7200,8279,80,2,1,0.0,0
Apartamento,Rua Haddock Lobo,Tijuca,4300,6880,212,3,3,1.0,0
Apartamento,Rua Marquês de Abrantes,Flamengo,5500,6890,74,2,2,1.0,1
Apartamento,Rua Lima Drumond,Váz Lobo,1000,1079,50,2,1,1.0,0
Apartamento,Rua Lima Drumond,Váz Lobo,1100,1143,53,2,1,1.0,0
Apartamento,Rua Ada,Piedade,650,875,57,1,1,1.0,0
Apartamento,Estrada Rodrigues Caldas,Jacarepaguá,1258,2432,144,3,3,1.0,0
Apartamento,Estrada do Tindiba,Taquara,2220,3514,128,4,3,1.0,1
Apartamento,Estrada Henrique de Melo,Bento Ribeiro,700,928,69,2,1,1.0,0
Apartamento,Rua Firmino Fragoso,Madureira,1150,1734,60,2,1,0.0,0
Apartamento,Avenida Meriti,Parada de Lucas,1150,1674,44,2,1,0.0,0
Studio e kitnet,Rua do Senado,Centro,800,1347,34,1,1,0.0,0
Apartamento,Rua Pinheiro Guimarães,Botafogo,3800,5915,75,2,3,1.0,0
Casa em condomínio,Rua Ana Silva,Pechincha,3000,3350,110,3,3,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,1406,2134,58,2,1,0.0,0
Apartamento,Rua Ubaldino do Amaral,Centro,1342,1840,46,1,1,0.0,0
Apartamento,Rua Tonelero,Copacabana,2800,4109,101,3,1,0.0,0
Apartamento,Rua Xavier dos Pássaros,Piedade,950,982,43,2,1,0.0,0
Apartamento,Rua do Catete,Catete,3000,3723,60,1,1,0.0,1
Apartamento,Rua Maxwell,Vila Isabel,1900,1974,70,2,2,1.0,0
Apartamento,Rua Joaquim Nabuco,Copacabana,1886,2703,23,1,1,0.0,0
Apartamento,Rua Acaú,Engenho Novo,902,1118,45,1,1,1.0,0
Apartamento,Avenida Ayrton Senna,Barra da Tijuca,2200,3786,67,1,1,0.0,1
Apartamento,Rua Riachuelo,Centro,1600,2198,40,1,1,0.0,0
Apartamento,Estrada do Engenho D'água,Anil,1805,2245,45,2,1,1.0,0
Apartamento,"Flamengo, Rio de Janeiro - Rj, 22230-060, Brasil",Flamengo,4150,4511,90,3,3,1.0,1
Apartamento,Rua Marquês São Vicente,Gávea,7500,8807,150,3,2,0.0,1
Apartamento,Rua Antônio Cordeiro,Jacarepaguá,1500,2325,90,2,2,1.0,0
Apartamento,Rua Piauí,Todos Os Santos,1000,1408,60,2,1,1.0,0
Apartamento,Avenida Lauro Sodré,Botafogo,10500,12680,100,3,2,0.0,0
Apartamento,Rua do Russel,Glória,5500,8101,200,3,2,0.0,1
Apartamento,Rua Dois de Dezembro,Flamengo,3250,4175,62,2,1,1.0,1
Apartamento,Praia do Flamengo,Flamengo,2400,2968,33,1,1,0.0,0
Apartamento,Rua Barão de São Francisco,Vila Isabel,1649,2135,100,3,2,1.0,0
Apartamento,Avenida Embaixador Abelardo Bueno,Barra da Tijuca,1980,3464,75,2,2,1.0,1
Apartamento,Rua Barão de São Francisco,Andaraí,1930,3297,87,2,2,1.0,0
Apartamento,Rua Quito,Penha,2200,2946,58,2,2,1.0,0
Apartamento,Rua João Romariz,Ramos,1300,1862,44,1,1,1.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,1700,2603,70,2,1,0.0,0
Apartamento,Rua Araújo Leitão,Engenho Novo,1200,2147,60,2,2,1.0,0
Apartamento,Rua Bráulio Muniz,Abolição,937,1466,50,2,1,0.0,0
Apartamento,Rua Duque Estrada,Gávea,5098,6321,110,3,2,0.0,0
Casa,Rua Paula Matos,Santa Teresa,3000,3293,140,2,2,0.0,0
Apartamento,Rua Caminho do Mateus,Inhaúma,680,1488,45,2,1,1.0,0
Apartamento,Avenida Ernani Cardoso,Cascadura,1060,1381,40,2,1,1.0,0
Apartamento,Rua Mirataia,Pechincha,875,1259,38,2,1,1.0,0
Apartamento,Rua Ana Quintão,Piedade,620,711,39,1,1,0.0,0
Apartamento,Estrada de Jacarepaguá,Jacarepaguá,1300,2076,54,2,1,1.0,0
Apartamento,Rua Pedro Bolato,Barra da Tijuca,5196,6806,140,3,2,0.0,0
Apartamento,Rua das Oficinas,Engenho de Dentro,2430,3530,78,2,2,0.0,0
Studio e kitnet,Rua Dom Casmurro,Anil,910,1012,35,1,1,0.0,0
Apartamento,Avenida Dom Hélder Câmara,Quintino Bocaiuva,970,1183,71,2,1,0.0,0
Apartamento,Rua José Sombra,Irajá,830,862,50,1,1,1.0,0
Apartamento,Rua Nossa Senhora de Lourdes,Grajau,1700,2184,80,2,2,0.0,0
Apartamento,Rua Almirante Calheiros da Graça,Todos Os Santos,880,1614,63,2,1,1.0,0
Apartamento,Rua Álvaro Ramos,Botafogo,5700,7833,96,3,3,1.0,1
Apartamento,Rua Oito de Dezembro,Maracanã,1665,2143,105,2,2,0.0,0
Apartamento,Rua Magé,Penha Circular,1600,1662,80,2,1,1.0,0
Casa,Rua Samuel das Neves,Pechincha,2180,2323,160,3,3,1.0,0
Apartamento,Rua Atílio Parim,Jardim América,920,955,50,1,1,0.0,0
Apartamento,Avenida Henrique Valadares,Centro,2440,3130,60,2,1,0.0,0
Apartamento,Estrada do Cafundá,Taquara,1120,1564,40,1,1,1.0,0
Apartamento,Rua Barão do Bom Retiro,Engenho Novo,1330,2283,80,2,1,1.0,0
Apartamento,Rua Santos Titara,Todos Os Santos,1600,2513,85,2,1,1.0,0
Apartamento,Rua Vinte de Março,Lins de Vasconcelos,1380,1908,58,2,2,0.0,0
Studio e kitnet,Rua General Silvio Pereira da Silva,Curicica,1420,1475,24,1,1,0.0,0
Apartamento,Rua Cardoso de Morais,Ramos,2125,2486,74,2,1,0.0,0
Casa,Rua Alice Freitas,Vaz Lobo,830,957,80,2,1,1.0,0
Casa,Rua Cameta Cascadura Rio de Janeiro Brasil,Cascadura,1010,1053,90,2,1,0.0,0
Apartamento,Rua Caiapó,Engenho Novo,920,1839,80,2,2,1.0,0
Apartamento,Rua Oliveira,Méier,2050,2958,98,3,2,0.0,0
Casa em condomínio,Rua Namur,Vila Valqueire,2125,2350,155,3,2,0.0,0
Apartamento,Avenida Rio Branco,Centro,1150,3173,72,1,2,0.0,0
Apartamento,Rua da República,Quintino Bocaiuva,980,1308,70,2,1,0.0,0
Apartamento,Rua Quiririm,Vila Valqueire,1770,1888,100,3,2,0.0,0
Apartamento,Rua Claudino de Oliveira,Pechincha,1700,2671,87,3,2,1.0,0
Apartamento,Rua Pinto Teles,Praça Seca,890,1552,43,2,1,1.0,0
Apartamento,Rua Félix da Cunha,Tijuca,2830,4720,125,3,4,1.0,0
Studio e kitnet,Avenida Flamboyants da Península,Barra da Tijuca,9375,12290,135,1,2,0.0,1
Apartamento,Rua Homem de Melo,Tijuca,3840,4906,180,3,2,1.0,1
Casa em condomínio,Rua Lage do Muriaé,Taquara,4840,5562,306,3,4,0.0,0
Casa,Avenida Arapogi,Braz de Pina,2910,3025,181,4,2,0.0,0
Apartamento,Rua Afonso Pena,Tijuca,3690,6046,153,4,2,1.0,0
